run_id,sample_id,measured_at,source,scenario,platform,url,run_reason,backend_url,sensitivity,batch_size,total_candidate_count,dirty_candidate_count,foreground_candidate_count,analysis_unit_count,requested_text_count,backend_request_count,backend_cache_hit_count,worker_cache_hit_count,settings_load_ms,candidate_collect_ms,dirty_select_ms,prioritize_ms,foreground_select_ms,parser_ms,pre_backend_ms,local_preflight_ms,risk_gate_mask_ms,risk_gate_event_age_ms,risk_gate_receive_to_mask_ms,fast_provisional_mask_ms,fast_provisional_event_age_ms,fast_provisional_build_ms,fast_provisional_overlay_ms,fast_provisional_receive_to_mask_ms,backend_roundtrip_ms,backend_reported_ms,backend_queue_wait_ms,backend_request_duration_max_ms,backend_internal_avg_ms,backend_internal_max_ms,backend_model_avg_ms,backend_model_max_ms,decision_build_ms,mask_apply_ms,post_backend_to_mask_ms,first_mask_ms,visible_first_mask_ms,preexisting_mask_count,total_to_mask_ms,reconcile_ms,masked_span_count,returned_span_count,dropped_span_count,blocked_node_count,positive_count,profane_count,toxic_count,hate_count,status,error_code,notes
chrome-10k-fixture-20260607T2314,1432,2026-06-07T23:21:04+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,2,1,,,1,,,,,1,,,,,,,,,,64,64,,34.0,14.138,32.004,13.852,31.669,,,,,,,66,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1433,2026-06-07T23:21:04+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,6,2,1,,,1,,,,,1,,,,,,,,,,74,74,,43.0,13.804,20.24,13.565,19.883,,,,2,,,76,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1434,2026-06-07T23:21:05+09:00,extension-lastStats,search-result,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,7,2,1,,,2,,,,,3,,,,,,,,,,48,48,,25.0,8.712,22.81,8.492,22.444,,,,3,,,51,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1435,2026-06-07T23:21:05+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,1,1,,,1,,,,,1,,,,,,,,,,56,56,,53.0,13.151,13.589,12.851,13.439,,,,2,,,57,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1436,2026-06-07T23:21:05+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,79,79,,39.0,8.726,9.389,8.329,8.944,,,,2,,,81,,12,12,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1437,2026-06-07T23:21:06+09:00,extension-lastStats,profanity,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,72,72,,43.0,8.098,10.243,7.655,9.725,,,,3,,,74,,13,13,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1438,2026-06-07T23:21:06+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,1,1,,,1,,,,,1,,,,,,,,,,50,50,,47.0,12.488,13.589,12.252,13.439,,,,2,,,52,,4,4,,4,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1439,2026-06-07T23:21:06+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,8,18,,8,8,8,2,,,,1,,,,,2,,,,,,,,,,91,91,,49.0,10.609,11.903,10.302,11.477,,,,2,,,93,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1440,2026-06-07T23:21:07+09:00,extension-lastStats,bypass,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,16,20,,8,8,8,2,,,,2,,,,,3,,,,,,,,,,91,91,,50.0,10.63,11.949,10.319,11.58,,,,3,,,94,,8,8,,8,,,,,ready,,real Chrome unpacked extension content-script pipeline
chrome-10k-fixture-20260607T2314,1441,2026-06-07T23:21:07+09:00,extension-lastStats,mixed,chrome,http://127.0.0.1:8877/,manual-request,http://127.0.0.1:8000,60,4,10,,8,8,5,1,1,,,1,,,,,1,,,,,,,,,,5,5,,3.0,6.858,13.589,6.72,13.439,,,,1,,,6,,,,,,,,,,ready,,real Chrome unpacked extension content-script pipeline
